text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
后面一张从包头到上海的飞机票，,验证电子客票,12,验证电子客票,预订客票或兑换积分
您好我想加订票，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
嗯查询业务查询抵达地的业务，,查询航班动态,11,咨询中转相关问题,人工服务
"你好   我有个外宾朋友在你们的国际官方网站订了3张往返机票,他现在要退票,我也咨询了你们的人工客服,说可以退税费。  我的外宾朋友已经用他预订的邮箱",办理航班退票,3,办理航班退票,办理网站业务
孩子已满两周岁，但是无法自己一个人坐，是否可以，是否可以购买婴儿票？,预订客票,4,办理无成人陪伴儿童,办理无成人陪伴儿童
行程单行程单已开具缺乏发，缺，保险发票，,配送行程单,15,申请及查询电子发票,申请及查询电子发票
好，是这样的我原来预定的二月七号，嗯，ｍｕ九六四五早上七点二十从西安咸阳机场飞往厦门高崎的，嗯，航班刚才发信息他说这个航班，现在改成了八月八号，嗯七点二十从咸阳嗯西安咸阳机场到厦门的飞机的我核实一下是不是这样的情况，,办理客票改期,2,查询航班动态,验证电子客票
现在就是说一个六岁的娃娃，想自己坐飞机回去，我们怎么去办这个手续，,办理无成人陪伴儿童,18,办理无成人陪伴儿童,咨询乘机证件规定
喂你好麻烦你帮我查一下我的订单，嗯怎么，明天下午一点钟的，怎么会，取消了航班，,办理客票改期,2,查询航班动态,查询航班动态
我要退票，帮我转人工服务，,办理航班退票,3,办理航班退票,人工服务
呃机器吗，做什么，查机票，,预订客票或验证电子客票,45,预订客票或验证电子客票,预订客票
我之前在网上订购了那个app上面订购了机票订单，退款退到哪个账户上帮我查一下，,办理航班退票,3,查询机票退款进度,查询机票退款进度
我说就是说，呃中心的信，信息是多久能通知到我这边，就是通知好已经改好了,验证电子客票,12,验证电子客票,办理客票改期
是这样的我我是昨天不是在网上订了个号吗，我现在刚好在，这个我们这个，候机楼呢，我就可以直接选座位儿办办登机票，如果我这个号弄了，这边搞不了，我就不拿那个号了，你先给我退出来行不行？,取消值机,36,办理值机选座,办理值机选座
我订那个，好，那个焦山到沈阳的航班，七号的，怎么就取消了呢，,办理客票改期,2,查询航班动态,查询航班动态
"呃,了解,航班取消问题",办理客票改期,2,查询航班动态,查询航班动态
嗯你好是这样子的，我一月份订的飞机票，我在二月份二月初的时候退了票但是我中途改签过但是我今天接到了那个退款通知就是他只退了我订票了钱没退，我那个改签的钱，,办理航班退票,3,办理航班退票,办理客票改期
就是现在，意大利，回中国的那个航班呢，现在是一个星期一班是不是，,查询航班动态或预订客票,16,查询航班动态或预订客票,预订客票
开机票款,申请及查询电子发票,40,申请及查询电子发票,办理小动物运输
不是，我是要咨询一下我，从上海大学宝山区，乘地铁过来到浦东机场可以顺利登机吗？,咨询新冠肺炎防控要求,0,咨询新冠肺炎防控要求,查询航班动态
就是我要退改签费，我们学校因为异性关系，所以本来是买的二十号的票然后直接退到了我，我改，改签到十十二号了，然后，那改签费都可以退给我，,办理客票改期,2,办理客票改期,办理航班退票
请问MU7234航班还有票吗？,预订客票,4,预订客票,预订客票或兑换积分
我之前信用卡送的里程充值进来在哪查看呢,查询积分,62,查询积分,查询遗失物品
想请问一下，到荷兰的，班航班6月10号的，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
我就想问一下我订了5月8号从那个广州飞宁波的但是她有短信发给我它说那趟航班取消了我想问一下，是不是这样的，,办理客票改期,2,查询航班动态,查询航班动态
你好我我订的机票我现在不取可以吗？,配送行程单,15,办理值机选座,验证电子客票
我想问一下，今天凌晨三点四十，克拉克飞上海的飞机，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
嗯预定航空你们那个小程序打不开，,预订客票或兑换积分,21,办理网站业务,办理网站业务
请问俄罗斯签证邀请函是怎么办理?,咨询签证相关问题,30,咨询签证相关问题,办理值机选座
电话预约，退票后在app上再需要点击退票确认吗？,办理航班退票,3,办理航班退票,办理网站业务
我订的那个票啊，改签了改到10月7号下午，下午4点20飞，我想确认确认航班，,验证电子客票,12,办理客票改期,办理客票改期
小熊问，改票，相关信息，,修改客票或会员信息汇总,29,办理客票改期,办理客票改期
退选座的费用,取消值机,36,办理值机选座,办理值机选座
你好能不能帮我查一下，从沧源到昆明的机票是今天下午的，,查询航班动态或预订客票,16,验证电子客票,预订客票或兑换积分
六月份有没有飞多伦多的航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
乘坐，身体内有内置物，可以上飞机不，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,办理患病旅客
帮我查一下今天兰州飞深圳，11点45分，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
呃你好然后我是在浦东，助手，这边然后，我要到浦东坐飞机，然后我在住宿这边是二维码，是绿色的，会影响我乘乘机吗？,咨询新冠肺炎防控要求,0,咨询新冠肺炎防控要求,咨询乘机时限
我的票他给我改时间了，而且不能退退的话是要手续费的，,办理客票改期,2,办理航班退票,办理航班退票
不行，你咋，是你的是不是，嗯最近4月1号飞机航空公司的航班，是报四肖，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
嗯我我想问一下我那个机票的，退票的差额能把电子票给我发过来，,申请及查询电子发票,40,申请及查询电子发票,办理航班退票
"今天从昆明飞成都的航班,我有一束花,票在航班上了",查询遗失物品,34,查询遗失物品,预订客票
啊退票了怎么退啊，怎么退啊，改签吗？,办理航班退票,3,办理客票改期,办理客票改期
请问一下在app上订票可以在大兴机场打印行程单吗？,查询机场或营业部信息,24,查询机场或营业部信息,办理网站业务
我想咨询那个，改行的，改班的信息，,修改客票或会员信息汇总,29,办理客票改期,办理客票改期
哦飞机，一电话，为什么师傅不接，,预订度假产品及酒店,76,人工服务,人工服务
我那航班，改行了，改航班了，我现在确认一下，他叫我确认一下我就确认一下，,修改客票证件,44,办理客票改期,验证电子客票
我的那个积分积分，忘记了给你，修改，,会员服务其他,28,会员服务其他,修改会员资料
我们改签，这个退票怎么还没退回来，,办理客票改期,2,查询机票退款进度,查询机票退款进度
嗯我想请问一下，信阳到重庆的航班什么时候开通，,预订客票或兑换积分,21,查询航班动态或预订客票,查询航班动态或预订客票
国际航班选座付不了款,办理值机选座,22,办理值机选座,预订客票
就从佳木斯到济南的飞机票能能飞吗？,查询航班动态,11,查询航班动态,预订客票
预定婴儿摇篮，婴儿餐，儿童餐，谢谢，,申请婴儿摇篮,57,申请婴儿摇篮,申请特殊餐食
退改签退机票，,办理航班退票,3,办理航班退票,办理客票改期
其实我前天那个有一张那个烟台飞往南昌的机票然后退退了退了呢，然后又还有还有还有还有一个168块钱，这两张票嘛，嗯总共168万，但是到现在为止还没退还给我啊，,查询机票退款进度,6,办理航班退票,办理航班退票
"呃这个积分改签的情况,我,好像出点问题我想咨询一下嗯",兑换积分,41,兑换积分,办理客票改期
东航到温哥华的航班什么时候可以开通啊，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
你好请帮我转一下人工服务，哎，我的女儿的名字呃写错了需要修改，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,人工服务
申请孩子的小床,申请婴儿摇篮,57,申请婴儿摇篮,办理用氧旅客
退单号是171296869,查询机票退款进度,6,办理航班退票,办理航班退票
问问5月31号那张票能不能飞不能飞，过期了怎么办，,验证电子客票,12,办理客票改期,办理客票改期
我的航班被你们取消掉了那我应该怎么操作还是不用操作，你的自动给我把钱打到我的账户上，,办理航班退票,3,办理客票改期,办理客票改期
喂你好我问一下刚才我那个那个航班取消了是吧，订那个西安的，,办理客票改期,2,办理客票改期,查询航班动态
麻烦给我查查看那个国际航班的退款，,查询机票退款进度,6,办理航班退票,办理航班退票
喂就是我昨天订了个航班，嗯，昨天他又给我，嗯改签了一下，嗯，我想查询一下，这个结果，,验证电子客票,12,验证电子客票,办理客票改期
东航积分，c，,会员服务其他,28,会员服务其他,兑换积分
我要拨打会员专线,人工服务,13,人工服务,注册会员
诶你好帮我查一下嗯今年一1月18号那天从我，,查询航班动态,11,查询航班动态,验证电子客票
我不，购买机票，我就想，积分，这个怎么整啊，我说不明白跟你，,会员服务其他,28,补登积分,预订客票
我那个是订机票已经订过了就是那个名字写错一个字然后昨天晚上呃，已经打过电话给你们那个客服了她说给我改了，我就是今天打一下核对一下看有没有给我改成功啊，,验证电子客票,12,修改客票姓名,修改客票姓名
你好请问这个长水机场，宠物提货点在哪，,咨询货运相关问题,47,咨询货运相关问题,查询机场或营业部信息
嗯我要那个，买票给我，人工作习，,人工服务,13,预订客票,预订客票
五一过后为什么，信阳到成都没有直飞的飞机，,查询航班动态或预订客票,16,查询航班动态或预订客票,预订客票
我想查一下我的航班能不能取消，,办理客票改期,2,取消值机,办理航班退票
"你好我买的机票有问题,想改一个字母,需要国际部联系国际部电话",修改客票证件,44,修改客票姓名,修改客票姓名
嗯国际机票，处理，,修改客票或会员信息汇总,29,人工服务,办理客票改期
飞机票取取消，,办理航班退票,3,办理航班退票,办理客票改期
我想问一下贵阳去武汉天河的机票，,预订客票或兑换积分,21,查询航班动态或预订客票,查询航班动态或预订客票
喂你好我查一下那个我六月6月4号的订的机票，,预订客票或兑换积分,21,验证电子客票,验证电子客票
帮我查一下4月4号从纽约飞上海的机票直飞，,预订客票或兑换积分,21,预订客票,查询航班动态或预订客票
特殊旅客行李，,特殊服务汇总,85,咨询托运及非托运行李规定,咨询托运及非托运行李规定
我想问一下，柳州市，你这个东方航空公司的那个取票的地方，我现在是在红光路这里，在哪里取票，比较方便，,查询机场或营业部信息,24,查询机场或营业部信息,查询航站楼信息
"我想打印机票,8.1-8.4广州——厦门",申请及查询电子发票,40,申请及查询电子发票,配送行程单
我这边就是我们学校一，因为以前的原因一延迟嘛，我订了机票但是这个要要延迟就可以，学校开证明然后免一些手续费吗？,办理航班退票,3,办理客票改期,办理客票改期
我订的是，十二月十四日，ｍｕ二七一六航班现在给我变成了ｍｕ二七二六，是否正确请回答，,验证电子客票,12,验证电子客票,查询航班动态
ｍｕ五九一的飞机飞鄂尔多斯的航班还有吗？,查询航班动态或预订客票,16,查询航班动态,查询航班动态
积分，对数，,查询积分,62,会员服务其他,补登积分
"我那个航班延误了,楼,我要的那个票价票就今天在那个,吕梁飞往北京的",办理客票改期,2,办理客票改期,查询航班动态
"呃我那个昆明到宁波那个呃呃飞机早上9点30分的怎么弄,到下午五点半的,呃",办理客票改期,2,办理客票改期,查询航班动态
因病毒，转人工客服退款，,人工服务,13,人工服务,办理航班退票
可以携带行李吗？,咨询托运及非托运行李规定,33,咨询特殊物品运输规定,咨询特殊物品运输规定
"嗯我想我,因为是东方万里行会员,我订的那个机票现在我要用那个机票了",办理客票改期,2,办理客票改期,兑换积分
请问一下就是一星期，今天我要改退票，,办理客票改期,2,办理客票改期,办理航班退票
我要取消直航,办理值机选座,22,取消值机,办理客票改期
特殊旅客，变更送机人，,特殊服务汇总,85,预订度假产品及酒店,预订度假产品及酒店
哎你好我想问一下，本来我是订的是今天下午五点飞到北京大兴机场的嗯航班他先通知我取消了，怎么，后来我又收一个短信他又他又说恢复了，这是到底是哪个是真是假呀，,验证电子客票,12,查询航班动态,办理客票改期
我的航班被取消了，贝，更改时间了，有效吗？,验证电子客票,12,办理客票改期,办理客票改期
嗯行你先帮我订吧，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
哎你好我想查一下奥克兰到呃飞上海，MU780航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我想问一下我的航班也嗯那个那个宁波到昆明的航班延误了但是下一趟，我的，昆明到保山的，飞那班，延误了，没有，,查询航班动态,11,查询航班动态,办理客票改期
嗯因为非自愿改签，航班取消我要怎么改签，然后，我是值机已经是网上自助值机了，,取消值机,36,办理客票改期,办理客票改期
呃咨询，要能带的东西，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询托运及非托运行李规定
我要改一个乘机人信息,修改客票证件,44,修改客票姓名,修改客票姓名
退票网上办理不成功想人工咨询，,办理航班退票,3,办理航班退票,办理网站业务
"e1,机票预订,人工服务中心可以",预订客票或兑换积分,21,预订客票或兑换积分,人工服务
下改签的话改签费能开发票吗,配送行程单,15,申请及查询电子发票,申请及查询电子发票
"嗯我我想要托运一箱白酒可以吗,六瓶",咨询特殊物品运输规定,8,咨询特殊物品运输规定,人工服务
我儿子本来今晚的飞机回武汉的，可是昨天在香港把所有证件都丢了，回不来。想取消今晚的航班，等明天出了香港后，再乘飞机。所以今晚的航班可以取消吗,办理客票改期,2,办理航班退票,办理航班退票
嗯我想咨询一下就是小孩儿他取票的方式，,咨询乘机证件规定,32,办理值机选座,办理值机选座
嗯，请问我现在订六月份的，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
如果是身份证的话应该能查到呀，,验证电子客票,12,验证电子客票,咨询乘机证件规定
"我想查一下那个mmu2826,嗯那个航班的那个,我,当时订的座位号",办理值机选座,22,办理值机选座,验证电子客票
如果没有行程单，请附明细,申请及查询电子发票,40,申请及查询电子发票,配送行程单
我想我5月9号的飞机票什么时候可以上飞机，回去啊，,查询航班动态,11,查询航班动态或预订客票,验证电子客票
我想查一下MU2260的航班是从哪个登机口登机，上海，哪个登机，,查询航站楼信息,51,咨询登机口问题,咨询登机口问题
那个活体托运，,办理小动物运输,1,咨询特殊物品运输规定,咨询特殊物品运输规定
你好我想问，中国区，意大利的航班，,预订客票,4,查询航班动态或预订客票,查询航班动态
诶你好帮我查一下，黄毅超的身份信息，,验证电子客票,12,验证电子客票,修改客票或会员信息汇总
旅行托运行李损失保险条款，,咨询保险业务,66,咨询保险业务,咨询特殊物品运输规定
我想咨询一下从那个威海到延吉的飞机航班，什么时间能飞，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
嗯就是在网上自助值机，之后还需要去柜台，打印机票吗？,配送行程单,15,办理值机选座,查询机场或营业部信息
高龄老人和盲人，,办理盲人或聋哑旅客,48,办理高龄老人,办理高龄老人
我退了一张信用卡购买的机票,查询机票退款进度,6,查询机票退款进度,办理航班退票
哎我想查一下六月份每周二，有没有从法兰克福飞上海浦东的机票，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
"您好我,购买了不,成人陪伴的那个儿童的机票,您查询一下",验证电子客票,12,办理无成人陪伴儿童,办理无成人陪伴儿童
麻烦查一下东航那个明天下午五点钟那趟飞机，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
呃那个，利用，呼和浩特至连云港的航空，明天，,查询航班动态,11,查询航班动态或预订客票,预订客票
请问现在，东航官网上出现的，关于七月底的机票是，是处于预售状态还是确定的状态，,预订客票,4,预订客票,办理网站业务
手机号填写错误，,修改客票联系方式,52,修改客票或会员信息汇总,修改客票或会员信息汇总
选座取消失败,办理值机选座,22,办理值机选座,取消值机
就是帮我查一下我刚改签了一个机票你看一下26号那个行程有吗？,办理客票改期,2,办理客票改期,验证电子客票
你直接在携程是不是那个名字改名字旁是怎么改,修改客票或会员信息汇总,29,修改客票姓名,修改客票姓名
那问一下，多伦多到上海的，近期有航班没有啊，,查询航班动态或预订客票,16,查询航班动态或预订客票,预订客票
嗯我要嗯，转把其他卡里的，信用卡转到我这个9028，里面，,咨询银行联名卡业务,38,咨询银行联名卡业务,人工服务
我要修改登机信息,修改客票证件,44,修改客票姓名,修改客票姓名
就是我想托运一下值机，萍，带行李，里面好几个女制品一起托运行吗？,咨询托运及非托运行李规定,33,咨询托运及非托运行李规定,咨询特殊物品运输规定
你说，下载什么app可以修修改手机号码，,修改客票或会员信息汇总,29,修改会员资料,办理网站业务
嗯那个麻烦你查询一下这个今天7月29日，沧源佤山飞往昆明长水，MU5956航班，嗯大概几点能到昆明，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
信用飞退款到账时间,办理网站业务,23,办理网站业务,查询机票退款进度
就是刚刚来的短信说我们的航班是不是有有变动，对吧，,办理客票改期,2,查询航班动态,查询航班动态
"我这边有一个,配对的,肝要那个申请,航空运输,你这边能帮忙,就是说申请一下这个服务,啊",办理人体捐献器官运输,19,办理人体捐献器官运输,办理轮椅旅客
申请一份，不为什，退票申请退票申请申请未通过，,办理航班退票,3,办理航班退票,查询机票退款进度
我退了票以后为什么退款没有到账，,办理航班退票,3,查询机票退款进度,查询机票退款进度
你看一下这几天有没有票十二月几号就开始，,预订客票,4,预订客票,验证电子客票
航线，查询，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
"嗯那个明天青岛飞飞三江的app,四十,因为台风取消了",办理客票改期,2,办理客票改期,查询航班动态
诶我想请问那个，从东京到中国，那航班是什么时候有票，,预订客票,4,预订客票,预订客票或兑换积分
啊你好呃我订购的就是amu53607的航班已经被那个叫什么航班取消了，那请问我怎么办理退票，还是，您这边可以帮我办理，就是，嗯转其他的航班，,办理客票改期,2,办理航班退票,办理航班退票
对的，我升级个会员，找不到的我的机票订单，,验证电子客票,12,查询会员升级或保级,办理客票升舱
嗯app添加受益人信息，,会员服务其他,28,咨询受益人问题,咨询受益人问题
你好我订了一个那个东方航空的那个机票我想问一下那个乘机人的电话，如何修改，,修改客票联系方式,52,修改客票联系方式,修改客票或会员信息汇总
我的航班延误了，手机上，已办了值机，就不用按，起飞的时间去了吧，原定的起飞时间，,咨询乘机时限,31,咨询乘机时限,查询航班动态
预定机票，选择人工台，,预订客票或兑换积分,21,预订客票或兑换积分,人工服务
ｏｋ那你现在中午头等舱呢，头等舱没有满吗？,预订客票,4,预订客票,办理客票升舱
查一下，英国国际航班英国到中国的，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
帮我查一下5月29号温州到海口的机票，,预订客票或验证电子客票,45,预订客票或兑换积分,预订客票或兑换积分
同步，可以单独托运吗？,咨询托运及非托运行李规定,33,咨询托运及非托运行李规定,办理无成人陪伴儿童
那个请问我就从美国坐飞机然后到中国来我们现在开通了哪些航班，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
我想用会员积分在东航app上订酒店,兑换积分,41,预订度假产品及酒店,预订度假产品及酒店
那个飞机那个飞机飞不了，,办理客票改期,2,办理客票改期,查询航班动态
唉请问我这个机票六月份有能走吗？,预订客票,4,验证电子客票,验证电子客票
帮我查一下机票,预订客票,4,验证电子客票,验证电子客票
机票好像已经改时间了是吧，,办理客票改期,2,验证电子客票,验证电子客票
我，你们的就9月10号号登机的那个登机牌，搞丢了，那个电子版的能不能搞，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
我也听不懂搞不懂这个，那你说我就添加这个我要不添加我能不能订国际机票你告诉我，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
请问，不，奥飞兰州的九六一二航班什么时候开通，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
查询航班改签，信息，,验证电子客票,12,办理客票改期,办理客票改期
如何给家人兑换机票,咨询受益人问题,67,兑换积分,兑换积分
无成人陪伴机票，怎么在线值机，,办理网站业务,23,办理网站业务,办理无成人陪伴儿童
我订的票退票了，有没成功我现在不知道，,查询机票退款进度,6,办理航班退票,办理航班退票
他呃那那那你看就是飞F舱现在有几张票，,预订客票,4,预订客票,验证电子客票
嗯，我是会员，请麻烦转一下那个会员服务，,人工服务,13,会员服务其他,会员服务其他
"我查一下,去银川的飞机悦,今天十点,那个,10点55的",预订客票,4,查询航班动态,查询航班动态
查询航班，流程，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
里程积累，查询，,查询积分,62,补登积分,会员服务其他
你好我问一下那个沈阳到银川机场的那个托运费是多少，,查询航班动态或预订客票,16,咨询托运及非托运行李规定,咨询托运及非托运行李规定
查询查询那个登机情况，,咨询乘机规定,59,咨询乘机规定,验证电子客票
"呃我想问一下就是我我要办东方航空,格,就是会员卡在黄埔区哪个地方,地址有没有",查询机场或营业部信息,24,查询机场或营业部信息,办理网站业务
报销凭证,配送行程单,15,申请及查询电子发票,申请及查询电子发票
我订的机票是不是取消了，,验证电子客票,12,查询航班动态,查询航班动态
嗯就是我买的这个飞机票，嗯，被自动的，改签，非自动的，改签以后我要不要在原来订票的地方再确认一下这个已经改签了，,验证电子客票,12,办理客票改期,办理客票改期
想查询一下，2020年6月19日0.77点35分MU5469航班有没有，邹正均已敬祥祥这两位客户，,验证电子客票,12,验证电子客票,查询航班动态
你好，在济南，能打那个在济南遥墙机场能打那个行程单吗？,查询机场或营业部信息,24,查询机场或营业部信息,配送行程单
"谢谢您就是说怎么订,他就说那你就那就说吧,这么说说一下那个改名字,就改一下名字",修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票姓名
那那个涂料能不能上飞机托运，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
嗯我要查一下那个那个东方航空的，这边一个积分跟交通银行合作的一个积分会员积分，,咨询银行联名卡业务,38,查询积分,咨询积分过期问题
"我想问一下我8月12号订的那个机票,就是往日本东京,那个羽田机场的然后我买了一个花了50元买订了一个座位,32a的,前两天我说这个短信输入那个座位有变动我想问一下是不是真的",办理值机选座,22,办理值机选座,查询遗失物品
我想问一下子我那个6月16月十一号的飞机取消了，,办理客票改期,2,办理客票改期,查询航班动态
一程，期间提前多久到达机场，,咨询新冠肺炎防控要求,0,咨询乘机时限,咨询乘机时限
会员旅程，查询，,查询积分,62,会员服务其他,会员服务其他
在手机上办理了值机还用不用取登机牌，,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
没有超过四周，我想查询一下我是否已经办理完了，退票申请，只是等待，退款，,办理航班退票,3,查询机票退款进度,查询机票退款进度
您好我订了6月2号飞青岛的航班，原来是5480，现在被改为呃5498，请问一下是不是对的，我担心是诈骗电话，,验证电子客票,12,验证电子客票,办理客票改期
如果从美国飞回来的航班，第一，到站，被隔离之后后面的航段怎么处理，,咨询新冠肺炎防控要求,0,咨询新冠肺炎防控要求,办理客票改期
我想咨询一下呃，嗯嗯，2月9日，朱慧芳，的那个机票为什么取消，,办理客票改期,2,查询航班动态,查询航班动态
我我办理那个退票看有没有办理成功，,查询机票退款进度,6,办理航班退票,办理航班退票
航班取消咨询，,办理客票改期,2,办理客票改期,查询航班动态
请问一下我刚才不是买了飞机票然后，跳出支付那个框，我卡住了唉,预订客票,4,预订客票,办理网站业务
你好我想查一下，克拉克飞到上海的，一月十三号凌晨三点四十起飞，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
嗯我想请问一下我就是，1月23日，退票然后说就是呃全额退款的，现在还有部分的那个呃退退呃退票还没有到账我想请问一下是什么原因，,查询机票退款进度,6,查询机票退款进度,办理航班退票
了解，东航那个积分情况，,会员服务其他,28,查询积分,查询积分
我咨询一下从乌鲁木齐到武汉的机票有没有，,预订客票,4,预订客票,预订客票或兑换积分
"帮我转接一下,贵阳,东方航空",人工服务,13,查询机场或营业部信息,查询机场或营业部信息
我在四月，我订了之前订了4月28号和4月29号伦敦飞上海的机票我想问一下这几张机票状态正常吗？,查询航班动态,11,验证电子客票,验证电子客票
改签的费用 提供发票或是收据吗,申请及查询电子发票,40,申请及查询电子发票,配送行程单
可以异地办理登机牌，能行不行？,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
我托运行李里面的烟丢了没了，,咨询特殊物品运输规定,8,查询遗失物品,查询遗失物品
刚才航空公司发信息给我说我订的，嗯一，二月十二号从大连飞往南京的十点十分的机票呃给我退掉了，嗯一，我登录ａｐｐ，去，查询或改签但是我登录ａｐｐ以后你查一下是没有退的我想落实啊到底是退了还是没有啊，要退的话，我要改日子，就不，退款啊，我正常，嗯，飞行，,查询机票退款进度,6,办理客票改期,办理客票改期
我昨天的航班备降了，重庆，咨询一下，今天什么时候才能够重飞，,办理客票改期,2,查询航班动态,查询航班动态
乘机，是先购票还是先填写资料申请，,预订客票,4,预订客票,咨询乘机证件规定
您好我现在还能赶上MU5740航班吗,咨询乘机时限,31,查询航班动态,办理客票改期
我要咨询，点免税商品携带的事，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
审核是否是否通过，,办理航班退票,3,办理航班退票,验证电子客票
就是我，在订票，之后，加那个，这个，选座,预订客票或兑换积分,21,办理值机选座,办理值机选座
国内航班没有取消，,办理客票改期,2,查询航班动态,查询航班动态
啊，请问我们的那个航班取消的话那个呃票什么时候能退到，,查询机票退款进度,6,办理航班退票,办理航班退票
想问一下现在有国际的机票吗，,预订客票,4,预订客票,预订客票或兑换积分
首都机场东方航空，,查询航班动态,11,查询机场或营业部信息,查询机场或营业部信息
就按同，同样舱位,办理客票改期,2,办理客票改期,预订客票
"您好,因为我的那个,7点35的,有一个是沈晓薇那个位置,名字,注销了,赶紧帮我改一下他的位置是没有草字头的,我帮他,呃,艹字头了,除掉了改一下谢谢您",修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票姓名
6月11号青岛飞牡丹江的MU5601，航班，明天有吗？,查询航班动态,11,查询航班动态,查询航班动态或预订客票
嗯退票，审核要等多久，,查询机票退款进度,6,查询机票退款进度,办理航班退票
需要查询一下我的飞机票从上海到多伦多的飞机票的情况，,查询航班动态或预订客票,16,验证电子客票,验证电子客票
"刚才都改其他号了一下就,他就不会起了,是八号",办理客票改期,2,查询航班动态,查询航班动态
嗯我这个航班被改签了改签了以后我怎么样能把那个值机，以前选好的，值机取消掉，,取消值机,36,取消值机,办理客票改期
然后那边出票，可能是七天之内，人工，,人工服务,13,人工服务,预订客票
惠环积分，,兑换积分,41,会员服务其他,补登积分
那个我的名字最后一个字走道中的中字写错了可以改吗？,修改客票或会员信息汇总,29,修改客票姓名,修改客票姓名
"说是航班有变动,是已经自动改了吗?",验证电子客票,12,查询航班动态,查询航班动态
你好请问可以补办呃登机牌吗？,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
信用卡换的里程有时间限制吗,查询积分,62,查询积分,兑换积分
有没有，六月份，往韩国，起飞的飞机，,预订客票或兑换积分,21,查询航班动态或预订客票,查询航班动态或预订客票
啊我想查一下就是7月1号，哦，上海浦东机场到那个韩国首尔首尔仁川机场的票有吗,预订客票或兑换积分,21,预订客票,预订客票
还没绑,否定,84,否定,查询航班动态
啊我想问一下就是明天的那个，mumu5566，那一家，航班能不能订，,查询航班动态或预订客票,16,预订客票或兑换积分,预订客票或兑换积分
购买登机牌，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
"我想接,我明天的航班,是在什么时候",验证电子客票,12,验证电子客票,查询航班动态
我要查一下飞机票,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
机票行程单没有打印，呃你们这边可以帮忙打印邮寄过来吗,配送行程单,15,配送行程单,申请及查询电子发票
我想了解一下这个里程的用途,兑换积分,41,兑换积分,查询积分
您说，国内航班国内航班，然后订票然后订票然后，国内航班，今天的信息有点错误，麻烦帮我更改一下，,修改客票或会员信息汇总,29,修改客票证件,办理客票改期
管网上怎么找不到我在去哪网购买的机票,验证电子客票,12,办理网站业务,办理网站业务
我要退票，保保留，,办理航班退票,3,办理航班退票,关联客票
语，登机，,咨询乘机规定,59,咨询乘机规定,办理值机选座
我想了解一下，6月23号温哥华飞温州的，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
嗯飞机，嗯稍微晚一点，问一下时间，,咨询乘机时限,31,查询航班动态,查询航班动态
人工审核的退票，什么时候能审核完，,查询机票退款进度,6,办理航班退票,办理航班退票
我想查询一下六月份那个上海到银川的飞机票，,预订客票或验证电子客票,45,预订客票或验证电子客票,预订客票或兑换积分
哦，我要改那个飞机票，a，,修改客票或会员信息汇总,29,办理客票改期,办理客票改期
你好帮我查一下是不是我的机票从9点25起飞改为11点45起飞了，,验证电子客票,12,办理客票改期,查询航班动态
会员异常注销，,会员服务其他,28,会员服务其他,注销会员
"嗯我先请问一下我买的那个,嗯嗯,我想29号从昆明到广州的飞机票,但是,那我网速出票的消息呢",办理网站业务,23,验证电子客票,预订客票
老人身体不好，不能登机，要求退票，,办理航班退票,3,办理航班退票,办理高龄老人
我要查询关于订票的情况，,预订客票,4,验证电子客票,验证电子客票
