text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
请问巴厘岛飞上海浦东，可以吗？,查询航班动态或预订客票,16,预订客票或兑换积分,查询航班动态或预订客票
嗯我问一下我，北京到杭州的航班，呃我刚才打电话给帮我接一下那个人工服务，,查询航班动态或预订客票,16,人工服务,人工服务
不改期发没发生航变，,办理客票改期,2,查询航班动态,办理客票改期
"我订票失败,怎么应该怎么操作",预订客票或兑换积分,21,预订客票,预订客票或兑换积分
这是我在app里，退票退不到，让我，航班取消了，,办理客票改期,2,办理航班退票,办理航班退票
从澳门回来的然后从呼呼和浩特到珠海登机能不能出登机牌，,咨询登机牌问题,25,办理值机选座,咨询登机牌问题
我要签订回程票从悉尼回昆明，,预订客票或兑换积分,21,办理客票改期,预订客票
因为我买了机票然后这个航班取消了所以说我需要人工服务可以吗？,人工服务,13,办理客票改期,人工服务
你帮看一下，七号没有，八号同航班有没有位子？,办理值机选座,22,预订客票,办理值机选座
我要找客服我要开票，,申请及查询电子发票,40,人工服务,人工服务
我就是要打报销凭证，,配送行程单,15,申请及查询电子发票,配送行程单
"嗯退购温度是零下十三度吗,可以吗",办理小动物运输,1,办理航班退票,办理小动物运输
那个刚才接个第二条短信说那个说那个飞机不飞了，,办理客票改期,2,查询航班动态,办理客票改期
我想问一下，我原先的，呃这个6月4号从大连起飞到日照的，,验证电子客票,12,查询航班动态,验证电子客票
对我想请问一下关于那个免费托运行李的重量，的要求，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询托运及非托运行李规定
我想问一下那个航空公司托运的行李重量限制是多少斤啊，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询托运及非托运行李规定
办理电子登机牌，,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
请问纽约到上海5月30号的票还有吗，哦，5月20号的票还有吗？,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
嗯我具体查一下，五六，呃五号到六号的东航飞机有没有飞，广西柳州的，,预订客票,4,查询航班动态,查询航班动态或预订客票
我想查询24号的飞机票，,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票或兑换积分
你好，我在用手机APP自助服务办理儿童无陪伴机票时，查询不到温州机场,办理网站业务,23,办理无成人陪伴儿童,办理网站业务
我在，嗯订票软件上订的一张机票，但我没做，有人我申请退票退票过后，但这么久了他，还没退退款还没到账，,办理航班退票,3,查询机票退款进度,查询机票退款进度
补发票,配送行程单,15,申请及查询电子发票,申请及查询电子发票
咨询一下国际航班6月15号，英国到中国的，航班，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
嗯需要查询一下机票，然后坐做一个，退改，,验证电子客票,12,办理客票改期,办理客票改期
请问国际退票组电话到几点，,办理航班退票,3,查询机票退款进度,办理航班退票
4月20号从上海到从芝加哥机场飞往上海虹桥机场，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我想问一下这个航班取消了，中转的飞机票航班一个航班取消了怎么办，,办理客票改期,2,咨询中转相关问题,办理客票改期
请问北京首都机场，可以使用电子登机牌吗？,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
"嗯我想问一下我订的是8月2号到8月8号往返的机票从南京到重庆的,怎么,我这个,什么,他这个行程是什么,选的是8月8号从禄口到江北的",验证电子客票,12,办理客票改期,办理值机选座
请问我1号申请的发票还没有收到,申请及查询电子发票,40,查询行程单邮寄进度,申请及查询电子发票
对我我提交的时候怎么这个人老是显示， 占位了一提交就是座位已经占了，需要我重启还是,办理值机选座,22,办理网站业务,办理值机选座
喂你好，今天在东航有直飞芝加哥的航班吗？,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
喂你好诶，查查最近有没有同一班飞往上海的飞机票，飞机啊，,查询航班动态或预订客票,16,预订客票或兑换积分,查询航班动态或预订客票
航班取消为什么没有通知我们,查询航班动态,11,办理客票改期,办理客票改期
就是明天帮我查一下明天的航班，是境外回来的还是国内的，,查询航班动态,11,验证电子客票,验证电子客票
那都都可以升吗这两张,办理客票升舱,72,兑换积分,兑换积分
在线，退票在线改签，,办理航班退票,3,办理客票改期,办理客票改期
我想电子登机牌，,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
你好我想让那个工作人员给我了解一下我这个车是怎么这个飞机，怎么做的，怎么带行李的，,人工服务,13,咨询托运及非托运行李规定,咨询特殊物品运输规定
会员绑定的手机已经注销，,注销会员,79,修改会员资料,注销会员
我想查询一下，七月底，航班的是否有票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
我问一下我明天早上9点20的从上海起飞的机票,验证电子客票,12,预订客票或兑换积分,验证电子客票
我不知道行程单和发票有什么区别，那个能报销要那个,申请及查询电子发票,40,配送行程单,配送行程单
啊你好我那个机票就是有一个从牡丹江飞往上海的飞机然后他航班取消了然后我没办法取消，,预订客票,4,办理客票改期,办理客票改期
修改客户端邮箱，,修改会员资料,14,修改客票或会员信息汇总,修改客票或会员信息汇总
嗯嗯那个预办那个登机牌办不了，,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
我说退票，我就是说换日期，更换日期，,办理航班退票,3,办理客票改期,办理客票改期
嗯我在那个12306app上面买的票那个，几点登机，,咨询乘机时限,31,验证电子客票,验证电子客票
我想问一下从那个加拿大的多伦多飞上海浦东的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
要开发票了，,申请及查询电子发票,40,配送行程单,配送行程单
呃航班取消申请了退票然后我购购买机票的时候支付的行程单邮寄费要怎么退回，,办理航班退票,3,配送行程单,办理航班退票
***那个东航有一个APP吗，我自己在APP上面看它有那种付费的我可以选付，,办理网站业务,23,办理值机选座,办理网站业务
我想查询我原来的航班为什么，现在时间给我，变更了也没有收到通知，,查询航班动态,11,办理客票改期,查询航班动态
显示没有查到对应的航班,验证电子客票,12,查询航班动态,查询航班动态或预订客票
你们航空公司，是不是改了，我的飞机票的时间了，,办理客票改期,2,验证电子客票,验证电子客票
国际机票出票，预定，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
"我现在请问您792124121752的嗯飞机订单,是个,延误到下午的,十三点",查询航班动态,11,办理客票改期,办理客票改期
这样的密码，机票查询机票查询，,修改会员密码,26,预订客票或验证电子客票,修改会员密码
我想问一下那个，中途，酒店的问题，,预订度假产品及酒店,76,咨询中转相关问题,预订度假产品及酒店
就是我原来的那个航班取消了，我现在坐另外一个航班，他要让我来确定一下，,办理客票改期,2,验证电子客票,办理客票改期
转人工修改吧，有点麻烦，,人工服务,13,修改客票或会员信息汇总,人工服务
四川成都双流机场到南京如何办登机牌,咨询登机牌问题,25,办理值机选座,办理值机选座
呃呃那个航班取消了，就是，是不是延误的还是什么的，,办理客票改期,2,查询航班动态,查询航班动态
你们通知我，有疫情，要取消，我，机票怎么办，,咨询新冠肺炎防控要求,0,办理客票改期,办理航班退票
就是，查一下上海浦东机场到五台山的FM9335航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
诶你好我刚刚有一个那个那个那个那个那个那个，订机票回来那个身份证上的那个就是那个，最后一个字，身份证上不下，不知道，啥了停了繁体字，故了，他就是说现在没有收到，是不是，我想我想我想我想我想改期改期改期，,修改客票或会员信息汇总,29,修改客票姓名,修改客票证件
我需要取消会员注销，别人盗用了我的身份证，,注销会员,79,会员服务其他,注销会员
购票信息填错了,预订客票,4,修改客票姓名,修改客票姓名
喂你好就是我那个买了5月29号的飞机票，那是，我这个信息发来，他说，改签的那个，一停影响的，改签了5月30号，我想确定一下到底是不是，,验证电子客票,12,办理客票改期,办理客票改期
找不着登机口，,查询航站楼信息,51,咨询登机口问题,咨询登机口问题
我说先把我这个机位恢复谢谢,办理客票改期,2,办理值机选座,办理值机选座
哎我怎么那个订单退改签，那个退票怎么还没注册啊，,办理航班退票,3,办理客票改期,办理客票改期
你好我想查询一下，二月二十七日，从鞍山到沈阳的机票，,预订客票或兑换积分,21,查询航班动态或预订客票,验证电子客票
改好了时间，而且我呢也是，因为查询到了你们航班之前延误，你们延误的很大原因是因为航班晚点了，所以我才改了你们东航其它的航班，为什么不能给我退票,办理航班退票,3,办理客票改期,办理航班退票
我想订明天上午8点10分从合肥起飞到烟台蓬莱国际机场的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
就是我订的机呃，从韩国从首尔返回烟台的机票订的是二月十四号的，嗯你们给我打电话说呃，二月十四号，呃停飞了飞机停飞了，我又改签到二十号改签到二十号了，你们就一直没有给我信，一直也没有通知我我现在不知道二十号能不能起飞，,办理集团客户业务,75,办理航班退票,办理客票改期
我想查询一下5月31号从上海到北京的票预订，,查询航班动态或预订客票,16,预订客票或兑换积分,预订客票或兑换积分
因为报销信息要准确回来的时间得是出差乘机时间,配送行程单,15,申请及查询电子发票,申请及查询电子发票
好像没有其他的，还有一个就是更晚，好像没有其他选择，是吗？,预订客票,4,办理客票改期,办理客票改期
飞机晚点了值机，时间能不能往后延，,咨询乘机时限,31,办理客票改期,办理客票改期
我要换个机票，,兑换积分,41,办理客票改期,办理客票改期
啊那个我退的票为啥还没有处理啊，,办理航班退票,3,查询机票退款进度,查询机票退款进度
啊，我还再想听一遍，这个航班已经改改改时间了是吧，,重复,54,查询航班动态,查询航班动态
好我我我我，上飞机要不要飞，三点车啊，,咨询新冠肺炎防控要求,0,查询航班动态,咨询新冠肺炎防控要求
我的机票那个非非正常起飞，所以改签了，然后我之前买的那个保险是不是随着改签一起那个，给我算呢，,办理客票改期,2,咨询保险业务,咨询保险业务
嗯我想问一下就是我的票同时退了四张但是我在飞猪上买的嘛但是只显示两张退成功了不知道是什么情况，,查询机票退款进度,6,办理航班退票,办理航班退票
你好我的航班是，济南机场到四川泸州云龙机场，的航班号是ｍｕ五五八八，,查询航班动态,11,查询航班动态或预订客票,验证电子客票
给我查一下，东方航空公司国际航班，最近取消的，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
手机预留号码改变，,修改客票或会员信息汇总,29,修改客票联系方式,修改客票或会员信息汇总
我的退票一直在受理，马上按，那个机票时间，就已经快到检票登机时间了，什么时候能受理完啊，,办理航班退票,3,查询机票退款进度,咨询乘机时限
你好我退了一张机票然后现在那个想把那个行程单，嗯退票费，给那个收据给寄回来，,申请及查询电子发票,40,配送行程单,申请及查询电子发票
积分商城结算的时候一直收不到短信,查询积分商城,65,办理网站业务,办理网站业务
嗯我的那个去年订了一张机票在app里查不到了，,验证电子客票,12,办理网站业务,验证电子客票
嗯你帮我查一下5月4号呃，五六年，是不是改签成5月5号5点25到郑州的，,验证电子客票,12,办理客票改期,办理客票改期
我用积分兑换了机票，为什么查不到,验证电子客票,12,兑换积分,验证电子客票
"您好那个我们订的两张机票,网上的那个,六点多的,怎么,是航班取消呢",办理客票改期,2,查询航班动态,查询航班动态
飞机上面还有餐食吗,申请特殊餐食,55,查询航班餐食,查询航班餐食
我想查一下周五从杭州到成都的机票，,预订客票或验证电子客票,45,预订客票或兑换积分,预订客票或兑换积分
我原先买的航班7点15分，现在改成9点15分，然后第二程是16点06分，嗯，我确认这个航班，,办理客票改期,2,验证电子客票,办理客票改期
加购前置航班，,预订客票,4,办理客票改期,查询航班动态或预订客票
手机什么时候可以办理登机牌,办理值机选座,22,咨询登机牌问题,办理值机选座
"那个帮我看一下,晚上八点钟的,东方航空,9892",预订客票,4,查询航班动态或预订客票,查询航班动态
你好我想问你，从万象到昆明的机票有吗？,查询航班动态或预订客票,16,预订客票,预订客票或兑换积分
嗯需要更改，宝宝，登机的证件，,修改客票或会员信息汇总,29,修改客票证件,修改客票证件
飞猪订票因病取消航程,办理航班退票,3,办理客票改期,办理航班退票
登登机前座核糖核酸人的事，还有健康吗，钱包的事，,申请健康申明,49,咨询新冠肺炎防控要求,申请健康申明
怎么查一下子，下午是六点多的，这个飞机到宁波的这个票，,验证电子客票,12,预订客票,预订客票
健康申明，钱包，,申请健康申明,49,咨询东航钱包问题,咨询东航钱包问题
机票订好了但是登机牌里面没有我的名字，,修改客票姓名,27,咨询登机牌问题,修改客票姓名
查询航班号ｍ，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
我想查一下这个客票，他说没有时间啊时间是什么时候啊，,人工服务,13,验证电子客票,验证电子客票
我想要取消网上已选定的座位,办理值机选座,22,取消值机,取消值机
在南航手机app订的票，到达机场柜台要求打印行程单时，说我已经打印了，可我并没有打印过,验证电子客票,12,申请及查询电子发票,申请及查询电子发票
你不是信用卡，呃你不是信用卡，那里的吗，就是买机票的吗？,咨询银行联名卡业务,38,预订客票,咨询银行联名卡业务
如果空中管制的话需要多少费用，,查询航班动态,11,咨询特殊物品运输规定,申请空中互联业务
我想问，账户管理添加的问题，,修改会员密码,26,修改会员资料,修改会员资料
里程里程积累里程查询，,补登积分,39,查询积分累积标准,查询积分
你好我想变更一下那个登机，地址，就是呃，如果记得，地点可以吗？,办理客票改期,2,修改客票或会员信息汇总,办理客票改期
韩国首尔到中国，有机票吗？,预订客票或兑换积分,21,预订客票,预订客票
我想订购日本日本东京到上海的机票，,预订客票或兑换积分,21,预订客票,预订客票
我想查一下，三月份就，嗯孟加拉达卡到昆明的航班时间，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
那你看到几号才有,查询航班动态,11,验证电子客票,查询机场或营业部信息
喂你好就是那个我订的是10月5号下午1点45的那个航班是不是改时间了我想问一下，,查询航班动态,11,办理客票改期,办理客票改期
9月1号开的发票为什么到9月4号，还没有发到我邮箱里，,查询行程单邮寄进度,17,配送行程单,配送行程单
我买机票的时候乘机人信息有误,修改客票证件,44,修改客票姓名,修改客票证件
噢，我在你们那个地方订的飞机票，你们，你改签了我退全款，为啥，又不是又不是退的全款，,办理航班退票,3,办理客票改期,办理航班退票
你好那个我的机票是，收到短信已经，那个变更的航程但是我到那个值机柜台来出票，但出不来怎么回事，,办理值机选座,22,办理客票改期,办理值机选座
"哎你好我是今天晚上那个就是济宁飞上海的那个,一班航班的那个,乘客啊,本来是8点20,8点40几分开的,现在他又改时间了,还要叫我重新签票,那我怎么上去,已经签过一次,付过钱了,那我现在订单都退了我现在要去,马上要回上海了,再怎么签啊",办理客票改期,2,查询航班动态,办理客票改期
唉你好请问一下我刚才的订单的名字写的是呃，婴儿的名字是王子瑞吗？,修改客票或会员信息汇总,29,修改客票姓名,验证电子客票
你好问一下我我订的机票退了但是怎么没有退成功呀，你帮我看一下，,查询机票退款进度,6,办理航班退票,办理航班退票
我想了解东方航空飞纽约的航班还有吗？,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我想问一下从纽约飞呃浦东的现在航班，现在最早能订到几号的机票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
我还把他们说了，真是烦死，,人工服务,13,不文明用语,人工服务
查行程单,配送行程单,15,查询行程单邮寄进度,申请及查询电子发票
你好我查一下我昨天有一趟航班无缘无故被取消了，,办理客票改期,2,查询航班动态,查询航班动态
我想问一下电子客票行程单可不可以发送电子版的，,申请及查询电子发票,40,配送行程单,配送行程单
我想问一下飞机就是随机托运行李的话，音箱可不可以带上飞机，,咨询托运及非托运行李规定,33,咨询特殊物品运输规定,咨询特殊物品运输规定
我要咨询退呃不改签机票的手续费，,办理航班退票,3,办理客票改期,办理客票改期
我要换那个杭州到昆明长水机场的明天7点10分的飞机怎么晚点晚点了，没有，,办理客票改期,2,查询航班动态,查询航班动态
美国芝加哥飞中国都有哪些航班，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
5月11号，阿姆斯特丹飞上海的，MU8274航班有没有，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
就是机票的那个行程单，退票的那个费用怎么给我寄，,办理航班退票,3,申请及查询电子发票,配送行程单
我我上次就开始申请退款了，但是刚刚接到电话说，昆明到西双版纳的航班取消自动给我改期了，这是什么情况，,办理航班退票,3,办理客票改期,办理客票改期
你好麻烦退退一下在那个经停，观众，那个防御之前的一个退票，因为快起飞了，但是这几天已经提交了退票申请，但还没有成功，退票，,办理航班退票,3,查询机票退款进度,查询机票退款进度
哎呦，我有一张那个机票没有退啊还是怎么退退款，,查询机票退款进度,6,办理航班退票,办理航班退票
我想问一下就是我坐飞机回鞍山然后那个托运的行李，用两个纸盒箱装可以吗？,咨询托运及非托运行李规定,33,咨询特殊物品运输规定,咨询特殊物品运输规定
就是说我买到机票嘛，他里头给我发信息，怎么直接改时间改了，七位，时间改了，那个是什么？,查询航班动态,11,办理客票改期,办理客票改期
怎么退票两天不处理,查询机票退款进度,6,办理航班退票,办理航班退票
那合着合着一起订的是不是两张机票,验证电子客票,12,预订客票或兑换积分,验证电子客票
我要查一下，1月8日北京至揭阳，航班号是，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
喂你好请问一下我这个，成都到咸阳，这张票怎么没有出来，,预订客票,4,验证电子客票,验证电子客票
帮我查一下那个我预定了21号的机票怎么给取消了这个航班，,办理客票改期,2,查询航班动态,查询航班动态
哦我是这样的我是有一张机票是三月七号，从广西桂林飞上海然后再从上海飞洛杉矶的，哦我想请问一下这个行你们现在东方航空是否已经取消了，从上海飞洛杉矶的航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
喂你好就是我，嗯那那个航班取消了然后给我提钱的，半个，呃提前两个小时的那个，说自动的，给我换了一个航班，那个刚刚我在值机，说我票没出来，具体是什么情况，,咨询乘机时限,31,办理客票改期,办理客票改期
咨询一下，我，机票保留的事情，,取消订座记录,60,办理客票改期,办理客票改期
你好请查一下那个6月24号呃东方航空的那个机票吗？,预订客票或兑换积分,21,验证电子客票,预订客票或兑换积分
麻烦帮我查询4月13日，首尔仁川，至上海的航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
现在从阿尔兰哆布林回上海的飞机，反正没，还有飞机吗？,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
嗯，就是因为，上海市延迟那个护工的时间，所以，机票改签的手续费，嗯会退吗？,办理航班退票,3,办理客票改期,办理客票改期
您好那个东航北京到常州的那个四川是公务舱吗,验证电子客票,12,预订客票,预订客票
我要查询航班信息动态,查询航班动态,11,查询航班动态或预订客票,查询航班动态
飞机延误，嗯，晚到机场，影响，行李托运吗？,咨询托运及非托运行李规定,33,咨询乘机时限,咨询乘机时限
嗯我买错票了然后我这边买错地方的票了你能帮我改能能退票吗？,办理客票改期,2,办理航班退票,办理航班退票
"呃请问晚上那个九点钟的,东方航那个航空那个到合肥合肥的,福州,取消",查询航班动态,11,办理客票改期,查询航班动态
呃那个，我的就是说我的，发现就是我的身份证被别人在你们这边，注册了会员，,修改会员资料,14,注册会员,注册会员
是能的，需要订票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
嗯，候补机票的问题，,预订客票,4,咨询候补登机,咨询候补登机
现在在机场取了票之后还能快速取消航班啊，,办理客票改期,2,咨询乘机时限,办理客票改期
我想问一下就是这个月二十二号乌鲁木齐呃机场飞南通机场的航班有没有，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
你帮我查一下29号6月29号从昆明飞往合肥的航班有没有对应的，,查询航班动态或预订客票,16,验证电子客票,查询航班动态或预订客票
ｍｕ五三八二，十二月十十一号下午十七点的，延迟到，,查询航班动态,11,办理客票改期,查询航班动态
不是，我要查询一年以前的订单，,办理客票改期,2,查询订单,验证电子客票
5310是在广州哪个航站楼上飞机,查询机场或营业部信息,24,查询航站楼信息,查询航站楼信息
我想请问一下我买，到1月2号的飞机票，但是他给我改签了改签到晚上了，那那我可不可以把这个票退掉，,办理客票改期,2,办理航班退票,办理航班退票
"想问一下购买婴儿票,他让写,用那个,如果可以选,下那个就是身份证还是出生证明购买,如果选出生证明,他让写什么,证件号码是写什么呢",预订客票,4,咨询乘机证件规定,咨询乘机证件规定
嗯票务名称错误如何更改，,修改客票姓名,27,修改客票或会员信息汇总,修改客票姓名
嗯我做了南方航空的航班，之后，啊我那个里程可不可以，其在我，东方航空的会员卡上，,查询积分,62,补登积分,补登积分
我想问一下从你们的航班，,验证电子客票,12,查询航班动态或预订客票,查询航班动态或预订客票
喂你好那个我那个明天的机票什么时候已经取消了，唉，,办理客票改期,2,查询航班动态,办理客票改期
嗯他那个在印度吗，现在，国际航班，不是没开通嘛，但是他在7月25号的票买了以后呢他自己的系统里就看不到这张票了然后呢，他让我呢，我是在国内，他让我呢，改签一下，,办理客票改期,2,验证电子客票,办理客票改期
现在补办登记卡，,办理值机选座,22,补登积分,预订客票
你好我问一下从那个哈尔滨起飞，呃需要什么手续吗？,咨询乘机规定,59,咨询新冠肺炎防控要求,咨询新冠肺炎防控要求
意外险发票，,申请及查询电子发票,40,咨询保险业务,配送行程单
喂你好我们那个我们那个督导，人呐，呃，上班的时候摔跤了，呃这个呃这个这个包包那个摇篮保险啊这怎么办啊，意外保险呢，,咨询保险业务,66,申请婴儿摇篮,申请婴儿摇篮
我是，是西班牙到上海到广州来回的票，九月一号回来，然后一，一月三十号回去啊，我不考虑回去了，所以我就跟你说一声，就是说，一月三十号，我，广州到上海那个取消然后上海到西班牙那个航班也取消，我就现在就考虑在中国定居在中国生活了，不去国外了，,办理航班退票,3,办理客票改期,办理客票改期
我想查一下，嗯，二月八号ｍｕ九九五二的航班，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
喂你好就是我这边的机票的一个电子行程单，那是否寄出来了，可以把这个寄出来的，这个这个，快递号告诉我吗？,配送行程单,15,查询行程单邮寄进度,查询行程单邮寄进度
明天去广州的机票怎么取消啊，,查询航班动态,11,办理航班退票,办理客票改期
我要退票提交那个退票申请了怎么还没有回复，,查询机票退款进度,6,办理航班退票,查询机票退款进度
如果我要去坐飞机的话需不需要提供，,申请健康申明,49,咨询新冠肺炎防控要求,咨询新冠肺炎防控要求
"我的订单是嗯,我,订单通知我,他的航班取消了我想问一下,但是我的呃订单,没有任何显示",查询航班动态,11,办理客票改期,办理客票改期
你好，我想查询退票信息,办理航班退票,3,查询机票退款进度,办理航班退票
东航飞香港的航班，突然占尽了吗？,查询航班动态,11,查询航班动态或预订客票,验证电子客票
你好，我收到信息取消航班，但我已办理网上值机，怎么办？,取消值机,36,办理值机选座,取消值机
现在有没有昆明到缅甸的飞机，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
你好，我现在购买积分兑换的产品，服务器错误，怎么办，明天有个亲戚的积分到期了,办理网站业务,23,查询积分商城,咨询积分过期问题
"不是转机票,现在不是有那个,嗯改变那个航班了吗我确认一下是不是,确认航班",查询航班动态,11,验证电子客票,验证电子客票
我想变更，航程，请接人工服务，,人工服务,13,办理客票改期,办理客票改期
我要查询我的飞机票什么时候到期，,验证电子客票,12,办理客票改期,办理客票改期
不是，我想问一下明天的机票为什么，通知改为后天了，,查询航班动态或预订客票,16,查询航班动态,办理客票改期
积分补登，老是显示系统繁忙,补登积分,39,办理网站业务,办理网站业务
呃，会员注册，转人工服务，,注册会员,35,人工服务,注册会员
嗯我刚刚收到你的信息说是航班有变所以我想要确定一下，,验证电子客票,12,查询航班动态,验证电子客票
积分的使用，,兑换积分,41,会员服务其他,会员服务其他
去纽约的机票，最快什么时候有呢，,预订客票或兑换积分,21,预订客票,预订客票
啊，明天9月10号然后到从这个长水机场到浦东机场的9点55的那一趟航班还有多少座位呢，,查询机型,9,预订客票或兑换积分,办理值机选座
我可以去机场选座位，我的票是没有任何问题的吧,验证电子客票,12,办理值机选座,办理值机选座
23号，更改呃机票信息，,办理客票改期,2,修改客票或会员信息汇总,办理客票改期
我那个6月9号飞北京，宁波飞北京大兴的，MU9099那个那个航班取消了那我怎么办，,咨询新冠肺炎防控要求,0,办理客票改期,办理客票改期
你好我想问一下多伦多飞石家庄有个7月3号十四号有个航班，我看看有没有票，,预订客票或兑换积分,21,查询航班动态或预订客票,预订客票或兑换积分
你好帮我查一下明天昆明飞景洪的航班，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
儿童票怎么取，,办理值机选座,22,配送行程单,办理值机选座
你好，飞猪上买的东航的机票，可以在成都双流机场拿行程单吗,查询机场或营业部信息,24,申请及查询电子发票,申请及查询电子发票
我想问一下近期有没有，嗯，从新西兰到天津的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
你他妈人工啊，,不文明用语,68,人工服务,人工服务
网上购票到哪里去取机票，,配送行程单,15,办理值机选座,办理值机选座
你好我那个，孩子的户口本，找没找到那个银联卡能取票吗？,咨询乘机证件规定,32,办理值机选座,咨询乘机证件规定
你们那个航空服务，航空取消了吗？,查询航班动态,11,查询航班动态或预订客票,查询航班动态
两个订单只能查询到一个,办理网站业务,23,验证电子客票,查询订单
十二岁以下的那个小孩乘机怎么办理，,办理无成人陪伴儿童,18,咨询乘机证件规定,办理无成人陪伴儿童
想请看一下我的退票成功了没有，,办理航班退票,3,验证电子客票,办理航班退票
我我刚才从十一号改签到今天九号的机票是不是改签成功了，,办理客票改期,2,验证电子客票,验证电子客票
您好我那个航班信息，改了，然后我想确认一下订这个航班，谢谢，,验证电子客票,12,查询航班动态,验证电子客票
嗯想咨询就是有一个小孩他就是有点发烧然后要乘机需要哪些注意事项，,咨询乘机规定,59,办理患病旅客,办理患病旅客
你帮我转人工台，就是最贵的票价票价票价，那就那就那就那，,人工服务,13,预订客票,预订客票
不需要了，以后不再都后补分，,咨询候补登机,10,会员服务其他,咨询新冠肺炎防控要求
"哦我这边有一张,退款,行程单呃退款的那个,发票没有收到,能帮我记一下吗",申请及查询电子发票,40,查询行程单邮寄进度,申请及查询电子发票
我的航班呢，今天被取消了然后不是还有呃里面是几点钟的，,办理客票改期,2,查询航班动态,查询航班动态
你好我想咨询一下呃咱们东方航空的航班，我是从西安转机到上海由上海飞到釜山，请问这个乘飞机如果其中一班，因为肺炎疫情的影响，可以全程退款吗？,办理航班退票,3,咨询新冠肺炎防控要求,咨询新冠肺炎防控要求
电子登机牌,办理值机选座,22,咨询登机牌问题,办理值机选座
嗯我想转人工，查询一下退票服务，,办理航班退票,3,人工服务,办理航班退票
我问一下天河到武汉的十五号的那个，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
我想知道一下改签或者退票的，嗯嗯，费用收取，,办理航班退票,3,办理客票改期,办理客票改期
机票填姓名出现错误，是什么原因呢，,预订客票,4,修改客票姓名,修改客票姓名
出票，国内，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
东方商城，人脸识别，,办理网站业务,23,查询积分商城,查询积分商城
会员管理，,修改会员资料,14,会员服务其他,会员服务其他
我想查一下飞机的信息,查询航班动态或预订客票,16,验证电子客票,查询航班动态
"你好能帮我转接一下,东航假期,好吗谢谢",人工服务,13,预订度假产品及酒店,预订度假产品及酒店
我要打这个打报销凭证打印报销凭证，现场，这个机场这没人，下班了，,查询机场或营业部信息,24,配送行程单,配送行程单
我想预约从首尔飞无锡的票，,预订客票或兑换积分,21,预订客票,预订客票
人工客服，行，变改签，,办理客票改期,2,人工服务,人工服务
嗯，国内vv，国内机票问一下那个行李的问题，可不可以带，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询托运及非托运行李规定
我想查看一下我的退票申请然后金额什么时候会退回给我们，,办理航班退票,3,查询机票退款进度,查询机票退款进度
免票可以升舱吗,办理客票升舱,72,兑换积分,兑换积分
你好我想咨询一下我今天晚上订的那个航班，,查询航班动态,11,查询航班动态或预订客票,验证电子客票
啊我要查机票，转给你们，叶贝叶贝，,预订客票或验证电子客票,45,人工服务,办理客票改期
我需要人工客服，修改乘机资料，,人工服务,13,修改客票或会员信息汇总,修改客票或会员信息汇总
嗯，如果要找人工台，买，询问咨询的事情，是买，购买机票的问题，,人工服务,13,预订客票,预订客票
我的积分，没有自己没有退，就已经有自己就对了，什么原因，,补登积分,39,会员服务其他,兑换积分
哎我要查询一下我的退机票的退款，,办理航班退票,3,查询机票退款进度,办理航班退票
